width,length,type,region,model,height-min,height-max,stories,shape,library,tags

# Great Britain France 
Ireland and Netherlands
10.0,8.0,residential,GB;IE;NL;FR,objects/houses/EU/GB/RES_10.00x8.00_UK_OLD_1.obj,,,2,SQ,W2XP,Black;Old
11.0,11.0,residential,GB;IE;NL;FR,objects/houses/EU/GB/RES_11.00x11.00_UK_OLD_1.obj,,,2,SQ,W2XP,Black;Old
9.0,9.0,residential,GB;IE;NL;FR,objects/houses/EU/GB/RES_9.00x9.00_UK_OLD_1.obj,,,2,SQ,W2XP,Black;Old
17.0,10.80,residential,GB;IE;NL;FR,objects/houses/EU/GB/RES_17.00x10.80_1_UK.obj,,,1,SQ,W2XP,Black
17.0,7.00,residential,GB;IE;NL;FR,objects/houses/EU/GB/RES_17.00x7.00_1_UK.obj,,,1,SQ,W2XP,Black
19.00,12.00,residential,GB;IE;NL;FR,objects/houses/EU/GB/RES_19.00x12.00_1_UK.obj,,,1,SQ,W2XP,Black
16.80,14.50,residential,GB;IE;NL;FR,objects/houses/EU/GB/RES_16.80x14.50_UK_1.obj,,,2,SQ,W2XP,Black
13.60,9.00,residential,GB;IE;NL;FR,objects/houses/EU/GB/RES_13.60x9.00_UK_1.obj,,,2,SQ,W2XP,Black
17.00,15.00,residential,GB;IE;NL;FR,objects/houses/EU/GB/RES_17.00x15.00_UK_1.obj,,,2,SQ,W2XP,Black
17.00,17.00,residential,GB;IE;NL;FR,objects/houses/EU/GB/RES_17.00x17.00_UK_1.obj,,,2,SQ,W2XP,Black
16.00,16.00,residential,GB;IE;NL;FR,objects/houses/EU/GB/RES_16.00x16.00_UK_1.obj,,,2,SQ,W2XP,Black


10.00,7.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_10.00x7.00_UK_OLD_1.obj,,,2,SQ,W2XP,Black;Old
10.00,7.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_10.00x7.00_UK_OLD_2.obj,,,2,SQ,W2XP,Black;Old
10.00,7.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_10.00x7.00_UK_OLD_3.obj,,,2,SQ,W2XP,Black;Old


11.00,9.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_11.00x9.00_UK_OLD_1.obj,,,2,SQ,W2XP,Black;Old
11.00,9.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_11.00x9.00_UK_OLD_2.obj,,,2,SQ,W2XP,Black;Old
11.00,9.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_11.00x9.00_UK_OLD_3.obj,,,2,SQ,W2XP,Black;Old


9.21,7.08,residential,GB;IE;FR,objects/houses/EU/GB/RES_9.21x7.08_UK_OLD_1.obj,,,2,SQ,W2XP,Black;Old
9.21,7.08,residential,GB;IE;FR,objects/houses/EU/GB/RES_9.21x7.08_UK_OLD_2.obj,,,2,SQ,W2XP,Black;Old
9.21,7.08,residential,GB;IE;FR,objects/houses/EU/GB/RES_9.21x7.08_UK_OLD_3.obj,,,2,SQ,W2XP,Black;Old

9.00,6.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_9.00x6.00_UK_OLD_1.obj,,,2,SQ,W2XP,Black;Old
9.00,6.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_9.00x6.00_UK_OLD_2.obj,,,2,SQ,W2XP,Black;Old
9.00,6.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_9.00x6.00_UK_OLD_3.obj,,,2,SQ,W2XP,Black;Old
9.00,6.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_9.00x6.00_UK_OLD_4.obj,,,2,SQ,W2XP,Black;Old

4.5,5.5,residential,GB;IE;FR,objects/houses/EU/GB/RES_4.5x5.5_UK_OLD_1.obj,,,2,SQ,W2XP,Black;Old
4.5,5.5,residential,GB;IE;FR,objects/houses/EU/GB/RES_4.5x5.5_UK_OLD_2.obj,,,2,SQ,W2XP,Black;Old

7.00,5.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_7.0x5.0_UK_OLD_1.obj,,,2,SQ,W2XP,Black
7.00,5.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_7.0x5.0_UK_OLD_2.obj,,,2,SQ,W2XP,Black
5.00,7.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_5.0x7.0_UK_1.obj,,,2,SQ,W2XP,Black
5.00,7.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_5.0x7.0_UK_2.obj,,,2,SQ,W2XP,Black

6.00,5.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_6.0x5.0_UK_OLD_1.obj,,,2,SQ,W2XP,Black;Old
6.00,5.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_6.0x5.0_UK_OLD_2.obj,,,2,SQ,W2XP,Black;Old

16.44,9.45,residential,GB;IE;FR,objects/houses/EU/GB/RES_16_44x9.45_UK_OLD_1.obj,,,2,SQ,W2XP,Black;Old
16.44,9.45,residential,GB;IE;FR,objects/houses/EU/GB/RES_16_44x9.45_UK_OLD_2.obj,,,2,SQ,W2XP,Black;Old
16.44,9.45,residential,GB;IE;FR,objects/houses/EU/GB/RES_16_44x9.45_UK_OLD_3.obj,,,2,SQ,W2XP,Black;Old

8.5,11.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_8.5x11.0_UK_OLD_1.obj,,,2,SQ,W2XP,Black;Old
8.5,11.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_8.5x11.0_UK_OLD_2.obj,,,2,SQ,W2XP,Black;Old

13.77,10.10,residential,GB;IE;FR,objects/houses/EU/GB/RES_13.77x10.10_UK_OLD_1.obj,,,2,SQ,W2XP,Black;Old
13.77,10.10,residential,GB;IE;FR,objects/houses/EU/GB/RES_13.77x10.10_UK_OLD_2.obj,,,2,SQ,W2XP,Black;Old
13.77,10.10,residential,GB;IE;FR,objects/houses/EU/GB/RES_13.77x10.10_UK_OLD_3.obj,,,2,SQ,W2XP,Black;Old
13.77,10.10,residential,GB;IE;NL,objects/houses/EU/IE/PUB_13.77x10.10_2_IE.obj,,,2,SQ,W2XP,Black


12.00,8.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_12x8.0_UK_OLD_1.obj,,,2,SQ,W2XP,Black;Old
12.00,8.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_12x8.0_UK_OLD_2.obj,,,2,SQ,W2XP,Black;Old
12.00,8.00,residential,GB;IE;FR,objects/houses/EU/GB/RES_12x8.0_UK_OLD_3.obj,,,2,SQ,W2XP,Black;Old


7.00,6.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_7.0x6.0_UK_OLD_1.obj,,,2,SQ,W2XP,Black;Old
7.00,6.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_7.0x6.0_UK_OLD_2.obj,,,2,SQ,W2XP,Black;Old
7.00,6.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_7.0x6.0_UK_OLD_3.obj,,,2,SQ,W2XP,Black;Old


17.00,6.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_17.0x6.0_UK_1.obj,,,2,SQ,W2XP,Black
18.00,6.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_18.0x6.0_UK_1.obj,,,2,SQ,W2XP,Black
20.00,6.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_20.0x6.0_UK_1.obj,,,2,SQ,W2XP,Black

12.00,7.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_12.0x7.0_UK_1.obj,,,2,SQ,W2XP,Black
12.00,7.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_12.0x7.0_UK_2.obj,,,2,SQ,W2XP,Black
12.00,7.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_12.0x7.0_UK_3.obj,,,2,SQ,W2XP,Black

10.00,6.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_10.0x6.0_UK_1.obj,,,2,SQ,W2XP,Black
10.00,6.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_10.0x6.0_UK_2.obj,,,2,SQ,W2XP,Black
10.00,6.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_10.0x6.0_UK_3.obj,,,2,SQ,W2XP,Black


12.00,6.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_12.0x6.0_UK_1.obj,,,2,SQ,W2XP,Black
12.00,6.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_12.0x6.0_UK_2.obj,,,2,SQ,W2XP,Black
12.00,6.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_12.0x6.0_UK_3.obj,,,2,SQ,W2XP,Black

# Large Agricultural
46.00,33.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_FARM_46.00x33.obj,,,2,SQ,W2XP,Black
48.40,32.50,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_48.4x32.50.obj,,,2,SQ,W2XP,Black
47.00,34.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_47.00x34.00.obj,,,2,SQ,W2XP,Black
27.50,51.00,residential,GB;IE;FR;NL,objects/houses/EU/GB/RES_27.5x51.0.obj,,,2,SQ,W2XP,Black


# Poland
13.4,12.60,residential,PL;DE,objects/houses/EU/R_13.4x12.6_PL.obj,,,2,SQ,W2XP
11.5,10.0,residential,PL,objects/houses/EU/R_11.5x10.0_PL_1.obj,,,2,SQ,W2XP
11.5,10.0,residential,PL,objects/houses/EU/R_11.5x10.0_PL_2.obj,,,2,SQ,W2XP
11.5,9.5,residential,PL,objects/houses/EU/R_11.5x9.5_PL.obj,,,2,SQ,W2XP


# Switzerland
11.60,11.30,residential,CH,objects/houses/EU/CH/RES_11.60x11.30x8.00_CH.obj,8,15,,SQ,W2XP
12.45,39.86,residential,CH,objects/houses/EU/CH/RES_12.45x39.86x14.06_CH.obj,10,20,,SQ,W2XP
12.77,39.86,residential,CH,objects/houses/EU/CH/RES_12.77x39.86x14.16_CH.obj,10,20,,SQ,W2XP
13.60,13.60,residential,CH,objects/houses/EU/CH/RES_13.60x13.60x10.20_CH.obj,10,20,,SQ,W2XP
14.52,16.55,residential,CH,objects/houses/EU/CH/RES_14.52x16.55x9.19_CH.obj,9,15,,SQ,W2XP
17.00,17.00,residential,CH,objects/houses/EU/CH/RES_17.00x17.00x20.57_CH.obj,20,,,SQ,W2XP
19.43,17.11,residential,CH,objects/houses/EU/CH/RES_19.43x17.11x14.42_CH.obj,10,20,,SQ,W2XP
28.98,19.99,residential,CH,objects/houses/EU/CH/RES_28.98x19.99x22.85_CH.obj,20,,,SQ,W2XP
29.11,21.94,residential,CH,objects/houses/EU/CH/RES_29.11x21.94x23.97_CH.obj,20,,,SQ,W2XP
30.60,20.40,residential,CH,objects/houses/EU/CH/RES_30.60x20.40x14.86_CH.obj,10,20,,SQ,W2XP
31.60,16.20,residential,CH,objects/houses/EU/CH/RES_31.60x16.2x11.53_CH.obj,10,15,,SQ,W2XP
31.60,16.12,residential,CH,objects/houses/EU/CH/RES_31.60x16.12x11.53_CH.obj,10,15,,SQ,W2XP
33.80,17.25,residential,CH,objects/houses/EU/CH/RES_33.80x17.25x12.34_CH.obj,10,15,,SQ,W2XP
34.66,11.30,residential,CH,objects/houses/EU/CH/RES_34.66x11.30x8.00_CH.obj,5,10,,SQ,W2XP
38.80,19.79,residential,CH,objects/houses/EU/CH/RES_38.80x19.79x14.16_CH.obj,10,20,,SQ,W2XP
39.68,12.45,residential,CH,objects/houses/EU/CH/RES_39.68x12.45x14.16_CH.obj,10,20,,SQ,W2XP
6.0,12.00,residential,CH,objects/houses/EU/CH/RES_6.00x12.00x6.50_CH.obj,5,10,,SQ,W2XP
7.0,12.00,residential,CH,objects/houses/EU/CH/RES_7.00x12.00x10.00_CH.obj,8,12,,SQ,W2XP

# Italy
20.00,10.10,residential,CH;IT;ES,objects/houses/EU/IT/RUR_20.00X10.00X10.00_IT.obj,4,10,1,SQ,W2XP
20.00,15.50,residential,CH;IT;ES,objects/houses/EU/IT/RUR_20.00X15.50X5.50_IT.obj,4,10,1,SQ,W2XP
20.00,20.00,residential,CH;IT;ES,objects/houses/EU/IT/RUR_20.00X20.00X5.00_IT.obj,4,10,1,SQ,W2XP
20.00,20.00,residential,CH;IT;ES,objects/houses/EU/IT/RUR_20.00X20.00X10.00_IT.obj,7,13,2,SQ,W2XP
21.50,16.00,residential,CH;IT;ES,objects/houses/EU/IT/RUR_21.50X16.00X5.50_IT.obj,4,10,1,SQ,W2XP
21.50,16.00,residential,CH;IT;ES,objects/houses/EU/IT/RUR_21.50X16.00X9.00_IT.obj,5,15,2,SQ,W2XP
22.50,12.50,residential,CH;IT;ES,objects/houses/EU/IT/RUR_22.50X12.50X9.00_IT.obj,5,15,2,SQ,W2XP
26.00,12.50,residential,CH;IT;ES,objects/houses/EU/IT/RUR_26.00X12.50X10.00_IT.obj,8,12,2,SQ,W2XP
30.00,12.50,residential,CH;IT;ES,objects/houses/EU/IT/RUR_30.00X12.50X7.00_IT.obj,5,10,2,SQ,W2XP
30.00,20.50,residential,CH;IT;ES,objects/houses/EU/IT/RUR_30.00X20.50X8.00_IT.obj,5,10,2,SQ,W2XP
32.00,16.00,residential,CH;IT;ES,objects/houses/EU/IT/RUR_32.00X16.00X10.00_IT.obj,7,13,2,SQ,W2XP

# Other European
10.0,10.00,residential,NL;DE;,objects/houses/EU/NL/R_10x10_NL_1.obj,,,2,SQ,W2XP
10.0,10.00,residential,NL;DE;,objects/houses/EU/NL/R_10x10_NL_2.obj,,,2,SQ,W2XP
8.5,11.00,residential,NL;DE;GB;IE,objects/houses/EU/NL/R_8.5x11_NL.obj,,,2,SQ,W2XP
16.5,8.50,residential,NL;DE;GB;IE,objects/houses/EU/NL/R_16.5x8.5_NL.obj,,,2,SQ,W2XP
7.00,7.00,residential,NL;DE;,objects/houses/EU/NL/R_7.00x7.00.obj,,,2,SQ,W2XP
7.2,9.67,residential,NL;DE,objects/houses/EU/NL/R_7.82x9.67_NL_1.obj,,,2,SQ,W2XP
7.2,9.67,residential,NL;DE,objects/houses/EU/NL/R_7.82x9.67_NL_2.obj,,,2,SQ,W2XP
14.00,11.00,residential,NL;DE;GB;IE,objects/houses/EU/NL/R_14x11_NL.obj,,,2,SQ,W2XP
19.50,9.50,residential,NL;DE,objects/houses/EU/NL/R_19.5x9.5_NL.obj,,,2,SQ,W2XP
19.65,7.64,residential,NL;DE;GB;IE,objects/houses/EU/NL/R_19.65x7.64_NL_1.obj,,,2,SQ,W2XP
38.00,7.64,residential,NL;DE;GB;IE,objects/houses/EU/NL/R_38.00x7.64_NL_1.obj,,,2,SQ,W2XP
9.84,6.80,residential,NL;DE,objects/houses/EU/NL/R_9.84x6.80.obj,,,1,SQ,W2XP
12.00,12.00,residential,AT;DE;NL,objects/houses/EU/AT/R_12x12_AT.obj,,,5,SQ,W2XP
26.50,27.00,residential,AT;DE;NL,objects/houses/EU/AT/R_26.50x27.00_AT.obj,,,4,SQ,W2XP
15.90,14.30,residential,CH,objects/houses/EU/CH/RES_15.90x14.30x8.60.obj,5,10,,SQ,W2XP
20.00,10.00,residential,CH;IT;ES,objects/houses/EU/IT/RUR_20.00X10.00X10.00_IT.obj,8,13,,SQ,W2XP
10.00,10.00,residential,ES;IT,objects/houses/EU/ES/R_10x10_ES_1.obj,,,2,SQ,W2XP
7.52,16.3,residential,PL;DE,objects/houses/EU/PL/R_7.52x16.3_PL.obj,,,2,SQ,W2XP
7.75,16.3,residential,PL;DE,objects/houses/EU/PL/R_7.75x16.3_PL.obj,,,2,SQ,W2XP
9.0,9.0,residential,PL;DE,objects/houses/EU/PL/R_9.0x9.0_PL_1.obj,,,2,SQ,W2XP
9.0,9.0,residential,PL;DE,objects/houses/EU/PL/R_9.0x9.0_PL_2.obj,,,2,SQ,W2XP
9.0,9.0,residential,PL;DE,objects/houses/EU/PL/R_9.0x9.0_PL_3.obj,,,2,SQ,W2XP
21.2,13.4,residential,PL;DE,objects/houses/EU/PL/R_21.2x13.4.obj,,,2,SQ,W2XP
30.0,11.0,residential,PL;DE,objects/houses/EU/PL/R_30x11_PL.obj,,,1,SQ,W2XP
9.62,17.0,residential,PL;DE,objects/houses/EU/PL/R_9.62x17.0_PL.obj,,,2,SQ,W2XP
10.1,13.5,residential,PL;DE,objects/houses/EU/PL/R_10.1x13.5_PL.obj,,,3,SQ,W2XP
10.7,7.8,residential,PL;DE,objects/houses/EU/PL/R_10.7x7.8_PL.obj,,,3,SQ,W2XP
16.8,14.5,residential,PL;DE,objects/houses/EU/PL/R_16.8x14.5_PL.obj,,,2,SQ,W2XP
22.6,13.3,residential,PL;DE,objects/houses/EU/PL/R_22.6x13.3_PL.obj,,,3,SQ,W2XP
31.6,13.7,residential,PL;DE,objects/houses/EU/PL/blok_31.6x13.7.obj,10,20,5,SQ,W2XP
43.3,10.7,residential,PL;DE,objects/houses/EU/PL/blok_43.3x10.7.obj,10,20,5,SQ,W2XP
47.4,17.7,residential,PL;DE,objects/houses/EU/PL/blok_47.4x13.7.obj,10,20,5,SQ,W2XP
63.0,12.6,residential,PL;DE,objects/houses/EU/PL/blok_63.00x12.60x23.66.obj,10,20,5,SQ,W2XP
65.0,10.7,residential,PL;DE,objects/houses/EU/PL/blok_65.0x10.7.obj,10,20,5,SQ,W2XP
77.0,12.0,residential,PL;DE,objects/houses/EU/PL/blok_77.0x12.0.obj,10,20,5,SQ,W2XP
92.0,13.5,residential,PL;DE,objects/houses/EU/PL/blok_92x13.5.obj,10,20,5,SQ,W2XP
103.0,13.0,residential,PL;DE,objects/houses/EU/PL/blok_103.0x13.0.obj,10,20,5,SQ,W2XP
105.0,14.4,residential,PL;DE,objects/houses/EU/PL/blok_105.8x14.4.obj,10,20,5,SQ,W2XP
47.9,11.2,residential,PL;DE,objects/houses/EU/PL/R_47.9x11.2_PL.obj,,,5,SQ,W2XP
63.90,12.8,residential,PL;DE,objects/houses/EU/R_63.90x12.5_5PL.obj,10,20,5,SQ,W2XP
18.00,10.0,residential,PL;DE,objects/houses/EU/PL/RES_18.00x10.00_PL.obj,,,2,SQ,W2XP
22.9,16.7,residential,PL,objects/commercial/EU/COM_22.9x16.7_PL.obj,,,2,SQ,W2XP
11.00,9.00,residential,,objects/houses/EU/R_11.00x9.00.obj,,,2,SQ,W2XP
12.00,11.00,residential,,objects/houses/EU/R_12.00x11.00_1.obj,,,2,SQ,W2XP
12.30,9.00,residential,FR;NL;GB;IE;BE,objects/houses/EU/FR/RES_12.34x9.50_FR.obj,,,2,SQ,W2XP
10.40,11.00,residential,FR;NL;GB;IE;BE,objects/houses/EU/FR/RES_10.4x11.0_FR.obj,,,2,SQ,W2XP
11.00,9.00,residential,DE;NL;BE,objects/houses/EU/BlackRoof_R_11.00x9.00.obj,,,2,SQ,W2XP
11.5,9.5,residential,DE;NL;BE,objects/houses/EU/BlackRoofs_R_11.5x9.5_PL.obj,,,2,SQ,W2XP
13.4,12.60,residential,NL;DE;BE,objects/houses/EU/BlackRoofs_R_13.4x12.6_PL.obj,,,2,SQ,W2XP
13.5,12.5,residential,DE;NL;BE,objects/houses/EU/BlackRoofs_R_13.5x12.5_PL.obj,,,2,SQ,W2XP
14.0,13.0,residential,DE;NL;BE,objects/houses/EU/BlackRoofs_R_14.00x13.00_PL.obj,,,,SQ,W2XP
17.0,13.60,residential,DE;NL;BE,objects/houses/EU/BlackRoofs_R_17.00x13.60_PL.obj,,,,SQ,W2XP
12.30,9.00,residential,FR;BE,objects/houses/EU/FR/BlackRoof_RES_12.34x9.50_FR.obj,,,2,SQ,W2XP
10.40,11.00,residential,FR;BE,objects/houses/EU/FR/BlackRoof_RES_10.4x11.0_FR.obj,,,2,SQ,W2XP
12.00,8.00,residential,DE;FR;NL;BE,objects/houses/EU/DE/R_12.0x8.0_DE_1.obj,,,1,SQ,W2XP
12.00,8.00,residential,DE;FR;NL;BE,objects/houses/EU/DE/R_12.0x8.0_DE_2.obj,,,1,SQ,W2XP
22.60,16.40,residential,DE;PL,objects/houses/EU/DE/COM_22.6x16.4_DE.obj,,,2,SQ,W2XP

# Aegaen
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_1.obj,,,3,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_2.obj,,,4,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_3.obj,,,3,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_4.obj,,,4,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_5.obj,,,3,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_6.obj,,,3,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_7.obj,,,3,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_8.obj,,,3,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_9.obj,,,3,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_10.obj,,,4,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_11.obj,,,3,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_12.obj,,,4,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_13.obj,,,3,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_14.obj,,,4,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_15.obj,,,3,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x21.0_16.obj,,,4,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R(frame)_16.8x21.0_13.obj,,,2,SQ,W2XP
16.80,21.00,residential,ES;GR;MED,objects/uwespeed/aegaen/R(frame)_16.8x21.0_14.obj,,,2,SQ,W2XP
16.80,29.40,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x29.4_1.obj,,,4,SQ,W2XP
16.80,29.40,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x29.4_2.obj,,,4,SQ,W2XP
16.80,29.40,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x29.4_3.obj,,,4,SQ,W2XP
16.80,29.40,residential,ES;GR;MED,objects/uwespeed/aegaen/R_16.8x29.4_4.obj,,,4,SQ,W2XP


# Generic European
61.0,13.0,residential,,objects/houses/EU/R_61.00x13.00_1.obj,,,,SQ,W2XP
61.0,13.0,residential,,objects/houses/EU/R_61.00x13.00_2.obj,,,,SQ,W2XP
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_BROWN1.obj,,,1,SQ,W2XP,Brown
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_BROWN2.obj,,,1,SQ,W2XP,Brown
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_BROWN3.obj,,,1,SQ,W2XP,Brown
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_BROWN4.obj,,,1,SQ,W2XP,Brown
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_BROWN5.obj,,,1,SQ,W2XP,Brown;Old
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_BROWN6.obj,,,1,SQ,W2XP,Brown;Old
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_GREY1.obj,,,1,SQ,W2XP,Grey
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_GREY2.obj,,,1,SQ,W2XP,Grey
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_GREY3.obj,,,1,SQ,W2XP,Grey
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_GREY4.obj,,,1,SQ,W2XP,Grey
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_GREY5.obj,,,1,SQ,W2XP,Grey;Old
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_GREY6.obj,,,1,SQ,W2XP,Grey;Old
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_RED1.obj,,,1,SQ,W2XP,Red
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_RED2.obj,,,1,SQ,W2XP,Red
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_RED3.obj,,,1,SQ,W2XP,Red
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_RED4.obj,,,1,SQ,W2XP,Red
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_RED5.obj,,,1,SQ,W2XP,Red;Old
10.00,8.60,residential,,objects/houses/EU/RES_10.00x8.60_RED6.obj,,,1,SQ,W2XP,Red;Old
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_BROWN1.obj,,,1,SQ,W2XP,Brown;Old
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_BROWN2.obj,,,1,SQ,W2XP,Brown;Old
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_BROWN3.obj,,,1,SQ,W2XP,Brown
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_BROWN4.obj,,,1,SQ,W2XP,Brown
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_BROWN5.obj,,,1,SQ,W2XP,Brown
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_BROWN6.obj,,,1,SQ,W2XP,Brown
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_GREY1.obj,,,1,SQ,W2XP,Grey;Old
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_GREY2.obj,,,1,SQ,W2XP,Grey;Old
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_GREY3.obj,,,1,SQ,W2XP,Grey
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_GREY4.obj,,,1,SQ,W2XP,Grey
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_GREY5.obj,,,1,SQ,W2XP,Grey
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_GREY6.obj,,,1,SQ,W2XP,Grey
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_RED1.obj,,,1,SQ,W2XP,Red;Old
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_RED2.obj,,,1,SQ,W2XP,Red;Old
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_RED3.obj,,,1,SQ,W2XP,Red
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_RED4.obj,,,1,SQ,W2XP,Red
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_RED5.obj,,,1,SQ,W2XP,Red
10.00,9.60,residential,,objects/houses/EU/RES_9.6x10.0_RED6.obj,,,1,SQ,W2XP,Red
10.10,9.70,residential,,objects/houses/EU/RES_10.1x9.7_GREY1.obj,,,1,SQ,W2XP,Grey
10.10,9.70,residential,,objects/houses/EU/RES_10.1x9.7_GREY2.obj,,,1,SQ,W2XP,Grey
10.10,9.70,residential,,objects/houses/EU/RES_10.1x9.7_GREY3.obj,,,1,SQ,W2XP,Grey
10.10,9.70,residential,,objects/houses/EU/RES_10.1x9.7_GREY4.obj,,,1,SQ,W2XP,Grey
10.10,9.70,residential,,objects/houses/EU/RES_10.1x9.7_GREY5.obj,,,1,SQ,W2XP,Grey;Old
